sede_id,sede,dane_ie_principal,institucion_principal,municipio_id,municipio,subregion,operador,link_linea_base,link_noviembre
20536100019701,I. E. JESUS MARIA VALLE JARAMILLO,205361000197,I.E.R. JESUS MARIA VALLE JARAMILLO,5361,ITUANGO,Norte,UCN,,
20536100102935,C. E. R. LAS NIEVES,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102933,C. E. R. MANZANARES,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102934,C.E.R LA RICA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102932,C.E.R. ORGANI ABAJO,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102924,EL ARO,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102923,EL CEIBO,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102903,EL RECREO,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102902,EL TEJAR,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102904,GUAYAQUIL,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102901,I. E. LUIS MARIA PRECIADO ECHAVARRIA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102925,LA AMERICA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102906,LA CAMELIA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102909,LA ESTRELLA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102910,LA LOMITA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102915,LA MARÍA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102926,LOS VENADOS,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102927,ORGANI ALTO,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102928,PALMICHAL,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102929,SAN LUIS,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102930,SAN MARCOS,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
20536100102931,SEVILLA,205361001029,INSTITUCIÓN EDUCATIVA LUIS MARIA PRECIADO ECHAVARRIA,5361,ITUANGO,Norte,UCN,,
10564700022003,E.U. ALBERTO TOBON GALLON,105647000220,I. E. SAN ANDRES,5647,SAN ANDRES,Norte,UCN,https://drive.google.com/file/d/14QjglJpU9g-C84rVzB8t98cRPQbDfgmJ/view?usp=sharing,
10564700022006,I. E. R. ANA JOAQUINA RESTREPO,105647000220,I. E. SAN ANDRES,5647,SAN ANDRES,Norte,UCN,,
10564700022001,LICEO JUAN XXIII,105647000220,I. E. SAN ANDRES,5647,SAN ANDRES,Norte,UCN,,
20565800003006,AGUACATAL,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003016,ATEZAL,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003012,CHALI,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003004,COCORNA,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003005,CUERQUIA,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003002,EL PEÑOL,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003008,EL VERGEL,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003001,I. E. R. LAS CRUCES,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003022,JOAQUIN EMILIO ARANGO,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003024,LA CIENAGA,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003007,LA LEJIA,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003020,LAS AGUILAS,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003009,LOMA GRANDE,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003011,MARIA AUXILIADORA,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003003,MEDIA LOMA,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003014,MONTAÑADENTRO,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003018,MONTEBELLO,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003013,NUESTRA SEÑORA DEL ROSARIO,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003021,SAN ANTONIO,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003010,SAN FRANCISCO,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003023,SAN JULIAN,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003015,SANTA GERTRUDIS,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
20565800003017,TRAVESIAS,205658000030,INSTITUCION EDUCATIVA RURAL LAS CRUCES,5647,SAN ANDRES,Norte,UCN,,
10565800012402,C. E. R. CONGO,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,https://drive.google.com/file/d/1l4YB3HlszL6f9zAMjR76HaZZYhQljsLj/view?usp=sharing,
10565800012403,C. E. R. EL CARIBE,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,,
10565800012404,C. E. R. LA MARIA,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,,
10565800012405,C. E. R. LA MARIELA SANTA INES,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,,
10565800012406,C. E. R. POTRERITO,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,,
10565800012401,I. E. FRANCISCO ABEL GALLEGO,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,,
10565800012407,IE FRANCISCO ABEL GALLEGO SECCION B ,105658000124,INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,5658,SAN JOSE DE LA MONTANA,Norte,UCN,,
20566400017303,ALTO DE MEDINA,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400017301,C. E. R. EL ESPINAL,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400017302,CARLOS DAVID BETANCUR TOLEDO,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1_wAGauWr-lDUAG5rsSHpQC-vipXB5Xhl/view?usp=sharing,
20566400017307,EL RANO,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1oeq661X9L4LrDuu2au7jtUHCQbx9ORsV/view?usp=sharing,
20566400017305,LA APRETEL,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400017304,LA PALMA,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400017306,RIOCHICO,205664000173,C. E. R. EL ESPINAL,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
30566400021601,I.E. ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS,305664000216,I. E. ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1W0_kggYpqTSnhEy79e6fljQrRt2f0bRQ/view?usp=sharing,
30566400021603,LA CASCADA,305664000216,I. E. ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1wO-osDOwLUuu9wklqITnC0bMBT1W3R9-/view?usp=sharing,
30566400021602,LA MARIA,305664000216,I. E. ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
10566400018702,E U GABRIELA GONZALEZ ,105664000187,I. E. PIO XII,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1OLLYAV4dHrzzpW9wG2hUv4NRps5kHOvH/view?usp=sharing,
10566400018701,LICEO PIO XII,105664000187,I. E. PIO XII,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400006801,I. E. R. OVEJAS,205664000068,I. E. R. OVEJAS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1viszVI0wey-OEYhuz03sNrIacJZhm4Xu/view?usp=sharing,
20566400006803,LA CLARITA,205664000068,I. E. R. OVEJAS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1h5etLY4dlA6HWIWTB8nsTMJE-lOpZ4xy/view?usp=sharing,
20566400006804,LA CUCHILLA,205664000068,I. E. R. OVEJAS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400006802,LAS AURAS,205664000068,I. E. R. OVEJAS,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1B1dQiBS-kLvxED2UdU-3IjyUiabyyGuq/view?usp=sharing,
10566400029201,I.E. PADRE ROBERTO ARROYAVE VELEZ,105664000292,I.E. PADRE ROBERTO ARROYAVE VELEZ,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1QHhO3VhRbxqXpH3i7fUTrfSsfUjQdLbo/view?usp=sharing,
10566400029204,SAN FRANCISCO,105664000292,I.E. PADRE ROBERTO ARROYAVE VELEZ,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
10566400029203,SAN JUAN,105664000292,I.E. PADRE ROBERTO ARROYAVE VELEZ,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400016504,CEREZALES,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400016501,I.E.R.EL TAMBO,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,https://drive.google.com/file/d/1_Eqnh5VtxWEJC731Rcf4EaaOTF-nHqMe/view?usp=sharing,
20566400016503,LA CHINA,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400016505,LA LANA,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400016502,OVEJAS,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400016508,PANTANILLO ,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
20566400016507,SANTA LUCIA,205664000165,I.E.R. EL TAMBO,5664,SAN PEDRO DE LOS MILAGROS,Norte,UCN,,
10568600047402,ARENALES,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1Bclw9EeuCVXJX99U5jvY6AwN93K_6Pb1/view?usp=sharing,
10568600047406,CUCURUCHO,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/161_EwT1QPpuredfr1CEfFYnb3ax_DQsS/view?usp=sharing,
10568600047407,EL CHAGUALO,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,,
10568600047409,EL GUAYABO,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,,
10568600047401,I. E CARDENAL ANIBAL MUÑOZ DUQUE,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,,
10568600047405,INSTITUTO DEL CARMEN,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1VG_-I3HXUoiRmbucKmlvtrwnI9QjgRoS/view?usp=sharing,
10568600047403,MARIA AUXILIADORA,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1QBIRjA5yi1mRjeh01tOq6PU5Rd-0EvqL/view?usp=sharing,
10568600047408,SABANAZO,105686000474,INSTITUCION EDUCATIVA CARDENAL ANIBAL MUÑOZ DUQUE,5686,SANTA ROSA,Norte,UCN,,
10568600044001,I. E. ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,105686000440,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1VYw7OhvUU3759eNaCacGNBJNSYCh3cH-/view?usp=sharing,
10568600044002,ORO BAJO,105686000440,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,5686,SANTA ROSA,Norte,UCN,,
10568600044005,SANTA INES,105686000440,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,5686,SANTA ROSA,Norte,UCN,,
10568600044004,VALLECITOS,105686000440,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,5686,SANTA ROSA,Norte,UCN,,
10568600038502,ALTO DE LA MINA,105686000385,INSTITUCION EDUCATIVA MARCO TOBON MEJIA,5686,SANTA ROSA,Norte,UCN,,
10568600038501,I.E. MARCO TOBÓN MEJÍA,105686000385,INSTITUCION EDUCATIVA MARCO TOBON MEJIA,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1d2KjHJkGjjY75NzkB1xKso3s3LMrOOJs/view?usp=sharing,
10568600038504,LA MUÑOZ,105686000385,INSTITUCION EDUCATIVA MARCO TOBON MEJIA,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1b-09Jq-wFTcHOtOAqBlJ12_U5P0MYV2T/view?usp=sharing,
10568600038505,LA PLANTA,105686000385,INSTITUCION EDUCATIVA MARCO TOBON MEJIA,5686,SANTA ROSA,Norte,UCN,,
20568600028209,C. E. R. POPALES,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028206,EL ROBLE,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028208,EL VERGEL,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028204,HORACIO TORO OCHOA,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028201,I. E. R. BOCA DEL MONTE,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028205,LAS ANIMAS,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028207,MINA VIEJA,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028202,MORTIÑAL,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600028203,SAN ISIDRO PARTE BAJA,205686000282,INSTITUCION EDUCATIVA RURAL BOCA DEL MONTE,5686,SANTA ROSA,Norte,UCN,,
20568600022307,BERRIO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022312,EL BOTON,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022303,EL CHAMIZO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022311,EL CHOCO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022304,EL TOPACIO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022308,EUFEMIA ARANGO DE ROLDAN,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022301,I.E.R. MONSEÑOR MIGUEL ANGEL BUILES,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022313,LA BOTIJA,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022302,LA RUIZ,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022306,LA SAN PEDRO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022305,QUEBRADA DEL MEDIO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600022310,SAN BERNARDO,205686000223,INSTITUCION EDUCATIVA RURAL MONSEÑOR MIGUEL ANGEL BUILES,5686,SANTA ROSA,Norte,UCN,,
20568600058403,AITON,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058404,BUENOS AIRES,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058409,CARUQUIA,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1YGkM2H3i3xJSIlyqOhOPicP8UMFz1yrB/view?usp=sharing,
20568600058411,I. E. R. SAN JOSE DE LA AHUMADA,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058405,LA LOMITA,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058408,LA MINA,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058407,LAZARO DIAZ,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058401,LICEO PORFIRIO BARBA JACOB,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058406,NICOLAS RUIZ,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058402,SAN PABLO,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,,
20568600058410,SAN RAMON,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1wyc4RILHdWeQOr1ItVL9_tqth9C6CvQq/view?usp=sharing,
20568600058412,SANTA BARBARA,205686000584,INSTITUCION EDUCATIVA RURAL PORFIRIO BARBA JACOB,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/15heA3urlnRknbdOO3_aLlPsGYp3J6lgo/view?usp=sharing,
20568600092405,DOS QUEBRADAS,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,,
20568600092407,EL SAUCE,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,,
20568600092403,FRANCISCO VELASQUEZ,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,,
20568600092401,I. E. R. SAN ISIDRO,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/15fwPopB-oXS9WhjqzhfUNcRF_pkw8x1t/view?usp=sharing,
20568600092406,LA CEJITA,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,,
20568600092404,LA CHORRERA,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,,
20568600092402,MARQUEZ VARGAS,205686000924,INSTITUCION EDUCATIVA RURAL SAN ISIDRO,5686,SANTA ROSA,Norte,UCN,,
20568600080106,EL HATO,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,,
20568600080101,I. E. R. HOYORRICO,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,,
20568600080109,LA CABAÑA,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1esrIbgOADGttUcWQjeIS1DgOpPA6SpMK/view?usp=sharing,
20568600080107,LOS SALADOS,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,,
20568600080108,OROBAJO ARRIBA,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,,
20568600080105,PLAYA LARGA ARRIBA,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,,
20568600080102,PONTEZUELA,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,,
20568600080111,PRESBITERO SANTIAGO CALLE ROLDAN,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/19NvoWKhrvLzQQHHu8cDd-fOVLHE-XJXn/view?usp=sharing,
20568600080103,SAN FRANCISCO,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/18btc52veOmieKdAVxAMarc0U-kwUw7QS/view?usp=sharing,
20568600080110,SANTA GERTRUDIS,205686000801,INSTITUCIÓN EDUCATIVA RURAL HOYORRICO,5686,SANTA ROSA,Norte,UCN,https://drive.google.com/file/d/1uNRzg7teJh4Ogqqt6evmZgZOXjE33Hu-/view?usp=sharing,
20581900010804,BIOGUI,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,,
20581900010805,BUENAVISTA,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,,
20581900010801,C. E. R. LA LINDA,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,https://drive.google.com/file/d/1f6uw1fi9MIxRXSeFTTT1FllNK0M5hJkP/view?usp=sharing,
20581900010808,EL NARANJO,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,,
20581900010806,GUAYABAL,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,,
20581900010807,HELECHALES,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,https://drive.google.com/file/d/1CAlZZrH-9uG7yWlKwfGWR8qjiWGrpg7S/view?usp=sharing,
20581900010803,LAS MARGARITAS,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,,
20581900010802,SANTO DOMINGO,205819000108,C. E. R. LA LINDA,5819,TOLEDO,Norte,UCN,,
10581900002203,C. E. R. MIRAFLORES,105819000022,INSTITUCIÓN EDUCATIVA J. EMILIO VALDERRAMA AGUDELO,5819,TOLEDO,Norte,UCN,https://drive.google.com/file/d/10FZ5fZylB_Psy60kIzfSfahlbwe6z3Bm/view?usp=sharing,
10581900002206,GUSTAVO ALONSO GOMEZ BARRERA,105819000022,INSTITUCIÓN EDUCATIVA J. EMILIO VALDERRAMA AGUDELO,5819,TOLEDO,Norte,UCN,,
10581900002201,I. E. J. EMILIO VALDERRAMA AGUDELO,105819000022,INSTITUCIÓN EDUCATIVA J. EMILIO VALDERRAMA AGUDELO,5819,TOLEDO,Norte,UCN,https://drive.google.com/file/d/1Mi5pexu-xwECoVTUpe0XAnL3TBmIaa26/view?usp=sharing,
